554,再建,20676,"light-verb -suru attached",saiken,rebuilding
555,多数,20656,"possible to use as an adverb",tasuu,"great number"
556,事情,20654,"general noun",zizyoo,circumstances
557,信頼,20654,"light-verb -suru attached",sinrai,reliance
558,所得,20632,"general noun",syotoku,income
559,統合,20631,"light-verb -suru attached",toogoo,integration
560,撮影,20623,"light-verb -suru attached",satuei,photography
561,現実,20606,"general noun",genzitu,reality
562,週間,20598,suffix,syuukan,week
563,金利,20588,"general noun",kinri,"interest rates"
564,貿易,20557,"light-verb -suru attached",booeki,trade
565,継続,20465,"light-verb -suru attached",keizoku,continuation
566,帰国,20436,"light-verb -suru attached",kikoku,"return to one's country"
567,対立,20391,"light-verb -suru attached",tairitu,confrontation
568,役割,20304,"general noun",yakuwari,part
569,変更,20267,"light-verb -suru attached",henkoo,change
570,指定,20219,"light-verb -suru attached",sitei,designation
571,発足,20205,"light-verb -suru attached",hossoku,starting
572,現地,20173,"general noun",genti,"actual place"
573,番号,20132,"general noun",bangoo,number
574,現状,20105,"general noun",genzyoo,"present condition"
575,輸出,20082,"light-verb -suru attached",yusyutu,export
576,試験,20016,"light-verb -suru attached",siken,examination
577,無職,19909,"general noun",musyoku,"without an occupation"
578,同時,19852,"general noun",doozi,simultaneous
579,完全,19836,"adjectival noun, na-adjective",kanzen,perfection
580,長期,19833,"possible to use as an adverb",tyooki,"long time period"
581,途中,19829,"possible to use as an adverb",totyuu,"on the way"
582,部屋,19821,"general noun",heya,room
583,登録,19820,"light-verb -suru attached",tooroku,registration
584,工事,19703,"light-verb -suru attached",koozi,"construction work"
585,特定,19699,"light-verb -suru attached",tokutei,specific
586,早期,19681,"general noun",sooki,"early stage"
587,演説,19676,"light-verb -suru attached",enzetu,speech
588,不足,19646,"light-verb -suru attached",husoku,insufficiency
589,従来,19617,"possible to use as an adverb",zyuurai,"up to now"
590,辞任,19614,"light-verb -suru attached",zinin,"to resign"
591,企画,19578,"light-verb -suru attached",kikaku,planning
592,略歴,19525,"general noun",ryakureki,"brief personal record"
593,申請,19524,"light-verb -suru attached",sinsei,application
594,先生,19519,"general noun",sensei,teacher
595,主婦,19460,"general noun",syuhu,housewife
596,執行,19424,"light-verb -suru attached",sikkoo,execution
597,官邸,19423,"general noun",kantei,"official residence"
598,農業,19423,"general noun",noogyoo,agriculture
599,順位,19416,"general noun",zyuni,order
600,誕生,19399,"light-verb -suru attached",tanzyoo,birth
601,債権,19352,"general noun",saiken,credit
602,重視,19314,"light-verb -suru attached",zyuusi,importance
603,声明,19294,"light-verb -suru attached",seimei,declaration
604,総会,19288,"general noun",sookai,"general meeting"
605,疑問,19195,"general noun",gimon,question
606,発展,19140,"light-verb -suru attached",hatten,development
607,名人,19109,"general noun",meizin,master
608,母親,19107,"general noun",hahaoya,mother
609,各地,19087,"general noun",kakuti,"every place"
610,競馬,19054,"general noun",keiba,"horse racing"
611,長男,19033,"general noun",tyoonan,"eldest son"
612,世論,19026,"general noun",seron,"public opinion"
613,若者,18974,"general noun",wakamono,"young man"
614,本人,18951,"general noun",honnin,"the person himself"
615,宇宙,18936,"general noun",utyuu,universe
616,名前,18874,"general noun",namae,name
617,大使,18848,"general noun",taisi,ambassador
618,主導,18790,"light-verb -suru attached",syudoo,leadership
619,関心,18789,"general noun",kansin,concern
620,全員,18770,"possible to use as an adverb",zenin,"all members"
621,文書,18762,"general noun",bunsyo,document
622,男女,18747,"general noun",danzyo,"men and women"
623,確定,18664,"light-verb -suru attached",kakutei,decision
624,将棋,18660,"general noun",syoogi,shogi
625,追加,18651,"light-verb -suru attached",tuika,addition
626,対戦,18640,"light-verb -suru attached",taisen,"waging war"
627,両国,18635,"general noun",ryookoku,"both countries"
628,関与,18629,"light-verb -suru attached",kanyo,participation
629,規定,18617,"light-verb -suru attached",kitei,regulation
630,航空,18609,"general noun",kookuu,aviation
631,郵便,18593,"general noun",yuubin,"mail service"
632,合併,18592,"light-verb -suru attached",gappei,combination
633,通常,18515,"general noun",tuuzyoo,common
634,公共,18449,"general noun",kookyoo,public
635,復帰,18414,"light-verb -suru attached",hukki,return
636,正式,18400,"adjectival noun, na-adjective",seisiki,"due form"
637,原則,18397,"general noun",gensoku,principle
638,表情,18356,"general noun",hyoozyoo,"facial expression"
639,特集,18294,"light-verb -suru attached",tokusyuu,feature
640,新人,18285,"general noun",sinzin,"new face"
641,陸上,18229,"general noun",rikuzyoo,land
642,路線,18219,"general noun",rosen,route
643,連覇,18188,"light-verb -suru attached",renpa,"successive championships"
644,結婚,18170,"light-verb -suru attached",kekkon,marriage
645,同市,18151,"general noun",doosi,"same city"
646,独自,18093,"adjectival noun, na-adjective",dokuzi,original
647,福祉,18061,"general noun",hukusi,welfare
648,優先,18016,"light-verb -suru attached",yuusen,preference
649,総額,17953,"general noun",soogaku,"sum total"
650,自信,17933,"general noun",zisin,self-confidence
651,笑顔,17931,"general noun",egao,"smiling face"
652,有効,17919,"adjectival noun, na-adjective",yuukoo,validity
653,慎重,17913,"adjectival noun, na-adjective",sintyoo,careful
654,先月,17838,"possible to use as an adverb",sengetu,"last month"
655,焦点,17813,"general noun",syooten,focus
656,我々,17800,pronoun,wareware,we
657,部隊,17759,"general noun",butai,force
658,空港,17751,"general noun",kuukoo,airport
659,基地,17748,"general noun",kiti,base
660,実際,17742,"general noun",zissai,practicality
661,製品,17735,"general noun",seihin,"manufactured goods"
662,集団,17698,"general noun",syuudan,group
663,度目,17689,suffix,dome,"the Nth time"
664,明確,17576,"adjectival noun, na-adjective",meikaku,clear
665,市立,17550,"general noun",siritu,municipal
666,組合,17547,"general noun",kumiai,association
667,武装,17535,"light-verb -suru attached",busoo,arms
668,行方,17534,"general noun",yukue,whereabouts
669,情勢,17531,"general noun",zyoosei,"state of things"
670,人口,17515,"general noun",zinkoo,population
671,最多,17466,"general noun",saita,most
672,息子,17434,"general noun",musuko,son
673,補助,17419,"light-verb -suru attached",hozyo,assistance
674,緩和,17377,"light-verb -suru attached",kanwa,relief
675,資産,17376,"general noun",sisan,property
676,大事,17371,"adjectival noun, na-adjective",daizi,important
677,講演,17339,"light-verb -suru attached",kooen,lecture
678,住所,17300,"general noun",zyuusyo,address
679,電子,17287,"general noun",densi,electron
680,決算,17276,"light-verb -suru attached",kessan,"balance sheet"
681,治安,17248,"general noun",tian,"public order"
682,成果,17216,"general noun",seika,fruits
683,活用,17200,"light-verb -suru attached",katuyoo,"practical use"
684,制限,17101,"light-verb -suru attached",seigen,restriction
685,所属,17097,"light-verb -suru attached",syozoku,"attached to"
686,交代,17095,"light-verb -suru attached",kootai,alternation
687,映像,17094,"general noun",eizoo,reflection
688,破壊,17091,"light-verb -suru attached",hakai,destruction
689,低下,17087,"light-verb -suru attached",teika,fall
690,統一,17036,"light-verb -suru attached",tooitu,unity
691,現行,17031,"general noun",genkoo,present
692,諸国,17021,"general noun",syokoku,"various countries"
693,賛成,17018,"light-verb -suru attached",sansei,approval
694,以内,17015,"nonselfsustaining noun",inai,within
695,財源,16929,"general noun",zaigen,"source of funds"
696,文学,16878,"general noun",bungaku,literature
697,自殺,16846,"light-verb -suru attached",zisatu,suicide
698,構成,16825,"light-verb -suru attached",koosei,organization
699,解散,16818,"light-verb -suru attached",kaisan,breakup
700,疑惑,16788,"general noun",giwaku,doubt
701,様子,16767,"general noun",yoosu,state
702,交換,16736,"light-verb -suru attached",kookan,exchange
703,心配,16734,"light-verb -suru attached",sinpai,worry
704,全面,16721,"general noun",zenmen,"whole surface"
705,配慮,16715,"light-verb -suru attached",hairyo,consideration
706,保有,16714,"light-verb -suru attached",hoyuu,possession
707,距離,16702,"general noun",kyori,distance
708,人権,16619,"general noun",zinken,"human rights"
709,石油,16599,"general noun",sekiyu,oil
710,遺体,16521,"general noun",itai,corpse
711,避難,16497,"light-verb -suru attached",hinan,"taking refuge"
712,復興,16486,"light-verb -suru attached",hukkoo,revival
713,実態,16442,"general noun",zittai,"true state"
714,地検,16432,"general noun",tiken,"District Public Prosecutor's Office"
715,燃料,16415,"general noun",nenryoo,fuel
716,復活,16394,"light-verb -suru attached",hukkatu,revival
717,困難,16374,"adjectival noun, na-adjective",konnan,difficulty
718,卒業,16360,"light-verb -suru attached",sotugyoo,graduation
719,手術,16350,"light-verb -suru attached",syuzyutu,operation
720,複数,16324,"general noun",hukusuu,several
721,党首,16314,"general noun",toosyu,"party leader"
722,南部,16249,"general noun",nanbu,"southern part"
723,承認,16246,"light-verb -suru attached",syoonin,recognition
724,解説,16238,"light-verb -suru attached",kaisetu,explanation
725,日程,16236,"general noun",nittei,schedule
726,大人,16175,"general noun",otona,adult
727,募集,16170,"light-verb -suru attached",bosyuu,recruiting
728,買収,16156,"light-verb -suru attached",baisyuu,acquisition
729,遺族,16145,"general noun",izoku,"bereaved family"
730,年生,16132,suffix,nensei,"pupil in ... year"
731,衝突,16093,"light-verb -suru attached",syoototu,collision
732,葬儀,16081,"general noun",soogi,"funeral service"
733,爆発,16072,"light-verb -suru attached",bakuhatu,explosion
734,機会,16060,"general noun",kikai,chance
735,混乱,16059,"light-verb -suru attached",konran,disorder
736,転換,16040,"light-verb -suru attached",tenkan,convert
737,演出,16017,"light-verb -suru attached",ensyutu,production
738,印象,16001,"general noun",insyoo,impression
739,対話,15996,"light-verb -suru attached",taiwa,dialogue
740,作成,15962,"light-verb -suru attached",sakusei,"drawing up"
741,観測,15944,"light-verb -suru attached",kansoku,observation
742,細胞,15944,"general noun",saiboo,cell
743,売却,15886,"light-verb -suru attached",baikyaku,"selling off"
744,実行,15838,"light-verb -suru attached",zikkoo,practice
745,不満,15813,"general noun",human,dissatisfaction
746,注意,15786,"light-verb -suru attached",tyuui,caution
747,価値,15765,"general noun",kati,value
748,以前,15689,"possible to use as an adverb",izen,ago
749,中止,15679,"light-verb -suru attached",tyuusi,suspension
750,出演,15651,"light-verb -suru attached",syutuen,performance
751,取得,15648,"light-verb -suru attached",syutoku,acquisition
752,魅力,15644,"general noun",miryoku,charm
753,連携,15628,"light-verb -suru attached",renkei,cooperation
754,連邦,15511,"general noun",renpoo,commonwealth
755,高速,15489,"general noun",koosoku,"high speed"
756,賠償,15475,"light-verb -suru attached",baisyoo,reparations
757,入院,15448,"light-verb -suru attached",nyuuin,hospitalization
758,不良,15437,"general noun",huryoo,badness
759,会員,15430,"general noun",kaiin,member
760,秘書,15414,"general noun",hisyo,secretary
761,授業,15412,"light-verb -suru attached",zyugyoo,lesson
762,資料,15400,"general noun",siryoo,materials
763,史上,15396,"general noun",sizyoo,historical
764,意欲,15391,"general noun",iyoku,will
765,警戒,15386,"light-verb -suru attached",keikai,vigilance
766,撤退,15380,"light-verb -suru attached",tettai,evacuation
767,大型,15328,"general noun",oogata,large
768,実績,15319,"general noun",zisseki,achievements
769,傾向,15305,"general noun",keikoo,tendency
770,貢献,15301,"light-verb -suru attached",kooken,contribution
771,普通,15295,"adjectival noun, na-adjective",hutuu,general
772,芸術,15246,"general noun",geizyutu,art
773,監視,15234,"light-verb -suru attached",kansi,monitoring
774,水準,15214,"general noun",suizyun,level
775,方式,15182,"general noun",hoosiki,form
776,失敗,15177,"light-verb -suru attached",sippai,failure
777,費用,15177,"general noun",hiyoo,cost
778,公式,15173,"adjectival noun, na-adjective",koosiki,formality
779,回収,15134,"light-verb -suru attached",kaisyuu,collection
780,期限,15121,"general noun",kigen,term
781,訃報,15114,"general noun",huhoo,"news of a person's death"
782,先制,15110,"light-verb -suru attached",sensei,preempt
783,大変,15108,"adjectival noun, na-adjective",taihen,very
784,資本,15098,"general noun",sihon,funds
785,退職,15081,"light-verb -suru attached",taisyoku,retirement
786,物語,15067,"general noun",monogatari,tale
787,病気,15055,"light-verb -suru attached",byooki,illness
788,更新,15034,"light-verb -suru attached",koosin,renewal
789,解除,15030,"light-verb -suru attached",kaizyo,cancellation
790,現金,14983,"general noun",genkin,cash
791,生命,14960,"general noun",seimei,life
792,作戦,14949,"general noun",sakusen,tactics
793,国土,14932,"general noun",kokudo,country
794,公判,14931,"light-verb -suru attached",koohan,"public hearing"
795,崩壊,14901,"light-verb -suru attached",hookai,collapse
796,融資,14898,"light-verb -suru attached",yuusi,financing
